OrderID,OrderDate,CustomerID,CustomerName,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMode
ORD0000217,2024-07-30 17:57:09,CUST0388,Ishaan Iyer,South,Clothing,Summer Dress,1,1302.86,1302.86,Credit Card
ORD0000218,2024-04-25 05:55:19,CUST0463,Maya Patel,North,Shoes,Sandals,1,769.57,769.57,UPI
ORD0000219,2024-06-24 06:11:36,CUST0385,Aarav Iyer,North,Clothing,Plain T-Shirt,3,474.74,1424.22,Wallet
ORD0000220,2024-12-26 01:07:42,CUST0442,Kriti Rao,West,Clothing,Summer Dress,1,1075.66,1075.66,UPI
ORD0000221,2024-04-07 14:54:05,CUST0714,Rhea Agarwal,South,Accessories,Scarf,1,463.86,463.86,UPI
ORD0000222,2024-01-26 14:18:18,CUST0586,Tara Nair,South,Clothing,Plain T-Shirt,1,478.17,478.17,UPI
ORD0000223,2024-12-04 22:45:31,CUST0615,Vivaan Patel,South,Clothing,Denim Jeans,1,1170.72,1170.72,UPI
ORD0000224,2024-02-29 11:13:36,CUST0408,Nisha Khan,South,Accessories,Wrist Watch,1,2192.48,2192.48,UPI
ORD0000225,2024-07-14 13:26:58,CUST0192,Vivaan Shetty,South,Clothing,Summer Dress,2,1113.9,2227.8,Credit Card
ORD0000226,2024-03-18 03:31:15,CUST0088,Neha Joshi,East,Shoes,Boots,1,3993.1,3993.1,Credit Card
ORD0000227,2024-07-17 19:01:35,CUST0429,Aditya Saxena,West,Shoes,Boots,1,3575.33,3575.33,UPI
ORD0000228,2024-07-21 01:15:51,CUST0515,Nisha Verma,South,Clothing,Hoodie,1,1578.84,1578.84,UPI
ORD0000229,2024-08-17 06:17:39,CUST0172,Asha Nair,West,Shoes,Formal Shoes,1,2414.98,2414.98,Credit Card
ORD0000230,2024-04-13 22:50:11,CUST0152,Rhea Khan,West,Clothing,Skirt,1,785.85,785.85,UPI
ORD0000231,2024-07-22 20:05:58,CUST0334,Karan Patel,West,Clothing,Plain T-Shirt,1,541.9,541.9,Credit Card
ORD0000232,2024-08-02 04:05:48,CUST0425,Neha Mehta,North,Clothing,Hoodie,2,1615.19,3230.38,Cash
ORD0000233,2024-10-15 03:40:37,CUST0293,Ishaan Malhotra,West,Accessories,Cap,1,370.77,370.77,Credit Card
ORD0000234,2024-08-30 01:21:50,CUST0177,Ananya Rao,North,Clothing,Hoodie,1,1580.31,1580.31,UPI
ORD0000235,2024-06-18 08:38:59,CUST0051,Siddharth Nair,East,Accessories,Wrist Watch,2,2139.32,4278.64,UPI
ORD0000236,2024-05-23 17:53:57,CUST0713,Ananya Kapoor,East,Accessories,Sunglasses,3,1067.49,3202.47,UPI
ORD0000237,2024-06-13 09:48:33,CUST0747,Aarav Mehta,South,Shoes,Formal Shoes,2,2750.06,5500.12,UPI
ORD0000238,2024-09-05 18:48:18,CUST0383,Ananya Rao,West,Clothing,Denim Jeans,1,1129.72,1129.72,UPI
ORD0000239,2024-09-25 20:42:17,CUST0030,Karan Khan,North,Accessories,Sunglasses,1,1320.21,1320.21,UPI
ORD0000240,2024-07-03 07:14:57,CUST0281,Ananya Kapoor,South,Clothing,Summer Dress,1,1247.71,1247.71,UPI
ORD0000241,2024-07-09 17:47:46,CUST0609,Rhea Patel,South,Accessories,Cap,1,409.4,409.4,UPI
ORD0000242,2024-05-12 03:17:27,CUST0292,Rhea Verma,North,Clothing,Hoodie,1,1624.84,1624.84,UPI
ORD0000243,2024-04-25 07:31:36,CUST0276,Aditya Gupta,East,Clothing,Skirt,2,596.02,1192.04,Credit Card
ORD0000244,2024-11-03 00:18:29,CUST0230,Sana Nair,North,Shoes,Sandals,1,956.38,956.38,UPI
ORD0000245,2024-07-11 12:41:46,CUST0471,Tara Bhardwaj,North,Clothing,Skirt,1,703.33,703.33,Credit Card
ORD0000246,2024-01-04 18:37:25,CUST0679,Parth Bose,West,Shoes,Sandals,1,844.65,844.65,UPI
ORD0000247,2024-05-21 23:19:24,CUST0333,Aarav Gupta,West,Clothing,Skirt,1,793.82,793.82,UPI
ORD0000248,2024-09-21 08:44:56,CUST0059,Kavya Gupta,West,Shoes,Boots,1,3667.51,3667.51,Credit Card
ORD0000249,2024-12-01 18:06:31,CUST0303,Rhea Agarwal,North,Clothing,Summer Dress,1,1284.15,1284.15,Cash
ORD0000250,2024-04-07 12:29:39,CUST0744,Neha Saxena,East,Shoes,Boots,1,3925.73,3925.73,Credit Card
ORD0000251,2024-03-28 23:56:34,CUST0572,Karan Kapoor,North,Clothing,Denim Jeans,1,1392.89,1392.89,Credit Card
ORD0000252,2024-04-03 12:13:12,CUST0671,Ananya Das,North,Clothing,Skirt,1,776.89,776.89,Wallet
ORD0000253,2024-07-09 09:29:12,CUST0600,Aarav Singh,North,Accessories,Cap,1,345.58,345.58,Credit Card
ORD0000254,2024-11-13 02:35:34,CUST0484,Karan Nair,West,Clothing,Skirt,1,674.19,674.19,UPI
ORD0000255,2024-03-18 05:00:04,CUST0206,Ananya Gupta,South,Accessories,Cap,2,356.29,712.58,UPI
ORD0000256,2024-02-11 17:45:08,CUST0341,Rhea Patel,East,Clothing,Skirt,1,606.32,606.32,UPI
ORD0000257,2024-03-27 20:58:54,CUST0783,Ishaan Bose,North,Shoes,Sneakers,1,1776.75,1776.75,UPI
ORD0000258,2024-08-07 17:22:53,CUST0393,Karan Mehta,North,Clothing,Skirt,1,672.39,672.39,UPI
ORD0000259,2024-09-28 06:56:19,CUST0019,Rohan Chopra,East,Shoes,Formal Shoes,2,2569.15,5138.3,UPI
ORD0000260,2024-02-22 13:57:52,CUST0516,Kavya Bhardwaj,East,Clothing,Plain T-Shirt,1,468.79,468.79,Credit Card
ORD0000261,2024-11-01 19:04:57,CUST0346,Maya Sharma,South,Shoes,Formal Shoes,2,2666.94,5333.88,UPI
ORD0000262,2024-04-06 06:00:11,CUST0414,Rhea Saxena,North,Clothing,Denim Jeans,1,1186.45,1186.45,Credit Card
ORD0000263,2024-03-04 13:20:49,CUST0729,Aarav Sharma,East,Clothing,Skirt,1,647.79,647.79,UPI
ORD0000264,2024-01-25 03:56:10,CUST0670,Rhea Bose,West,Clothing,Plain T-Shirt,1,486.54,486.54,Credit Card
ORD0000265,2024-08-30 05:34:30,CUST0211,Karan Mehta,East,Shoes,Sandals,1,877.66,877.66,Credit Card
ORD0000266,2024-11-14 22:03:01,CUST0718,Aarav Das,North,Shoes,Sneakers,1,2005.95,2005.95,UPI
ORD0000267,2024-02-24 18:07:19,CUST0204,Neha Bose,East,Shoes,Formal Shoes,1,2679.7,2679.7,UPI
ORD0000268,2024-10-07 18:04:18,CUST0213,Ishaan Chopra,East,Clothing,Denim Jeans,1,1105.22,1105.22,Wallet
ORD0000269,2024-10-20 17:59:23,CUST0153,Rhea Shetty,West,Shoes,Sneakers,1,2133.07,2133.07,UPI
ORD0000270,2024-04-28 16:37:47,CUST0304,Asha Chopra,North,Clothing,Denim Jeans,2,1444.8,2889.6,UPI
ORD0000271,2024-12-12 11:23:07,CUST0437,Parth Mehta,East,Clothing,Plain T-Shirt,1,425.6,425.6,Credit Card
ORD0000272,2024-06-17 13:01:01,CUST0449,Priya Malhotra,West,Clothing,Skirt,2,613.64,1227.28,UPI
ORD0000273,2024-07-24 14:34:21,CUST0468,Aditya Khan,North,Clothing,Summer Dress,1,1306.87,1306.87,Credit Card
ORD0000274,2024-02-27 04:49:28,CUST0713,Ananya Kapoor,East,Accessories,Sunglasses,2,1056.46,2112.92,UPI
ORD0000275,2024-10-18 15:57:10,CUST0186,Ananya Gupta,East,Shoes,Sneakers,2,2216.44,4432.88,Credit Card
ORD0000276,2024-03-07 17:35:18,CUST0500,Ananya Sharma,North,Clothing,Plain T-Shirt,1,433.63,433.63,UPI
ORD0000277,2024-12-13 19:06:28,CUST0786,Priya Kapoor,East,Shoes,Formal Shoes,1,3200.29,3200.29,UPI
ORD0000278,2024-09-24 22:30:33,CUST0098,Kriti Nair,South,Shoes,Boots,1,3337.08,3337.08,UPI
ORD0000279,2024-10-12 22:18:55,CUST0056,Kavya Bhardwaj,North,Accessories,Scarf,2,551.22,1102.44,Wallet
ORD0000280,2024-02-08 17:54:01,CUST0329,Kriti Iyer,North,Accessories,Leather Belt,1,700.45,700.45,UPI
ORD0000281,2024-04-30 02:52:12,CUST0471,Tara Bhardwaj,South,Clothing,Plain T-Shirt,1,552.38,552.38,UPI
ORD0000282,2024-09-11 23:47:18,CUST0019,Rohan Chopra,North,Clothing,Hoodie,2,1521.08,3042.16,Credit Card
ORD0000283,2024-11-12 23:12:43,CUST0312,Kavya Kapoor,West,Clothing,Skirt,2,734.96,1469.92,UPI
ORD0000284,2024-01-28 08:06:58,CUST0466,Karan Chopra,South,Shoes,Boots,1,3726.43,3726.43,UPI
ORD0000285,2024-02-19 23:59:24,CUST0228,Ananya Verma,North,Clothing,Skirt,1,796.39,796.39,Credit Card
ORD0000286,2024-12-25 03:52:15,CUST0047,Maya Iyer,West,Clothing,Skirt,1,749.85,749.85,UPI
ORD0000287,2024-04-10 06:49:41,CUST0124,Aditya Nair,West,Clothing,Summer Dress,1,1315.74,1315.74,UPI
ORD0000288,2024-07-31 01:41:34,CUST0649,Asha Verma,West,Clothing,Summer Dress,1,1183.67,1183.67,Credit Card
ORD0000289,2024-09-12 00:09:28,CUST0544,Rhea Chopra,East,Clothing,Summer Dress,1,1320.87,1320.87,Credit Card
ORD0000290,2024-03-31 21:03:52,CUST0178,Rhea Iyer,East,Clothing,Summer Dress,1,1255.66,1255.66,UPI
ORD0000291,2024-07-15 15:14:35,CUST0624,Kavya Shetty,West,Shoes,Sandals,1,871.46,871.46,UPI
ORD0000292,2024-03-09 05:01:51,CUST0423,Ishaan Iyer,East,Accessories,Scarf,1,468.9,468.9,Wallet
ORD0000293,2024-12-30 20:09:19,CUST0648,Karan Kapoor,North,Clothing,Skirt,1,655.08,655.08,Credit Card
ORD0000294,2024-12-29 23:40:08,CUST0183,Rhea Joshi,South,Shoes,Sandals,1,955.73,955.73,Credit Card
ORD0000295,2024-10-25 20:46:34,CUST0684,Vivaan Patel,East,Shoes,Sandals,1,1000.81,1000.81,UPI
ORD0000296,2024-02-24 00:55:12,CUST0391,Rhea Rao,North,Shoes,Formal Shoes,2,2603.33,5206.66,Cash
ORD0000297,2024-12-15 09:07:21,CUST0150,Siddharth Shetty,West,Shoes,Sandals,1,819.17,819.17,UPI
ORD0000298,2024-08-19 03:43:52,CUST0631,Kavya Singh,West,Shoes,Formal Shoes,1,3002.55,3002.55,UPI
ORD0000299,2024-12-22 10:28:21,CUST0710,Priya Singh,East,Accessories,Cap,2,389.01,778.02,Credit Card
ORD0000300,2024-10-09 01:57:31,CUST0014,Ananya Sharma,East,Clothing,Summer Dress,2,1317.7,2635.4,Credit Card
ORD0000301,2024-11-27 13:23:20,CUST0774,Aditya Kapoor,East,Shoes,Formal Shoes,3,3030.88,9092.64,UPI
ORD0000302,2024-03-31 02:42:40,CUST0192,Vivaan Shetty,West,Shoes,Sneakers,1,1925.36,1925.36,Credit Card
ORD0000303,2024-03-07 05:51:33,CUST0599,Karan Malhotra,West,Clothing,Summer Dress,1,1274.43,1274.43,UPI
ORD0000304,2024-06-14 21:43:54,CUST0053,Kriti Malhotra,East,Shoes,Sandals,1,896.45,896.45,UPI
ORD0000305,2024-12-28 11:34:22,CUST0539,Rhea Singh,North,Clothing,Plain T-Shirt,1,541.85,541.85,Credit Card
ORD0000306,2024-07-25 03:20:51,CUST0358,Aditya Mehta,North,Clothing,Casual Shirt,1,758.51,758.51,Cash
ORD0000307,2024-11-12 19:18:53,CUST0487,Siddharth Patel,West,Shoes,Sneakers,1,1767.95,1767.95,UPI
ORD0000308,2024-11-24 22:20:39,CUST0637,Maya Sharma,North,Clothing,Casual Shirt,2,770.57,1541.14,UPI
ORD0000309,2024-05-11 19:40:09,CUST0742,Aarav Chopra,North,Accessories,Wrist Watch,1,2509.73,2509.73,UPI
ORD0000310,2024-05-31 23:43:17,CUST0198,Siddharth Patel,South,Clothing,Plain T-Shirt,2,449.21,898.42,Credit Card
ORD0000311,2024-01-04 22:49:33,CUST0068,Karan Malhotra,North,Shoes,Formal Shoes,1,3105.45,3105.45,UPI
ORD0000312,2024-10-02 15:50:47,CUST0663,Aarav Patel,West,Clothing,Skirt,1,626.39,626.39,UPI
ORD0000313,2024-02-14 02:40:00,CUST0056,Kavya Bhardwaj,North,Clothing,Plain T-Shirt,1,510.22,510.22,UPI
ORD0000314,2024-07-17 16:25:29,CUST0646,Siddharth Saxena,South,Clothing,Summer Dress,1,1261.34,1261.34,Credit Card
ORD0000315,2024-11-12 02:18:08,CUST0775,Priya Verma,East,Clothing,Plain T-Shirt,1,477.7,477.7,UPI
ORD0000316,2024-12-17 10:58:18,CUST0622,Asha Verma,North,Shoes,Boots,2,3374.52,6749.04,UPI
ORD0000317,2024-03-21 19:25:22,CUST0226,Aarav Chopra,North,Clothing,Hoodie,1,1406.8,1406.8,UPI
ORD0000318,2024-11-27 13:35:06,CUST0012,Rhea Mehta,South,Clothing,Plain T-Shirt,1,430.4,430.4,UPI
ORD0000319,2024-10-07 03:05:57,CUST0313,Neha Verma,North,Shoes,Sandals,2,821.26,1642.52,Wallet
ORD0000320,2024-03-13 05:51:36,CUST0189,Asha Patel,North,Shoes,Formal Shoes,1,2475.4,2475.4,Credit Card
ORD0000321,2024-01-28 19:58:59,CUST0473,Aditya Malhotra,East,Clothing,Skirt,1,608.28,608.28,Credit Card
ORD0000322,2024-09-06 12:02:45,CUST0366,Ananya Saxena,North,Shoes,Sneakers,1,1870.15,1870.15,UPI
ORD0000323,2024-09-05 16:24:27,CUST0337,Tara Chopra,East,Clothing,Hoodie,1,1342.68,1342.68,Wallet
ORD0000324,2024-08-07 06:08:23,CUST0005,Rohan Shetty,North,Shoes,Boots,1,3264.58,3264.58,Credit Card
ORD0000325,2024-06-18 17:28:28,CUST0474,Priya Iyer,South,Shoes,Boots,1,3553.24,3553.24,Credit Card
ORD0000326,2024-05-23 05:05:50,CUST0552,Neha Khan,North,Shoes,Sneakers,2,2135.39,4270.78,Wallet
ORD0000327,2024-11-19 01:08:08,CUST0596,Parth Bose,South,Shoes,Formal Shoes,1,3140.17,3140.17,Credit Card
ORD0000328,2024-10-03 17:11:19,CUST0670,Rhea Bose,East,Clothing,Denim Jeans,1,1451.54,1451.54,Wallet
ORD0000329,2024-03-09 16:55:09,CUST0514,Tara Singh,South,Clothing,Hoodie,1,1278.91,1278.91,Cash
ORD0000330,2024-11-10 06:02:17,CUST0776,Vivaan Rao,South,Clothing,Denim Jeans,1,1324.86,1324.86,Wallet
ORD0000331,2024-03-15 17:36:13,CUST0368,Asha Bhardwaj,North,Shoes,Formal Shoes,1,2431.93,2431.93,UPI
ORD0000332,2024-04-15 18:51:20,CUST0370,Siddharth Malhotra,South,Accessories,Leather Belt,1,602.52,602.52,UPI
ORD0000333,2024-09-23 23:04:02,CUST0281,Ananya Kapoor,West,Clothing,Hoodie,1,1530.55,1530.55,UPI
ORD0000334,2024-10-27 23:47:14,CUST0080,Aarav Das,South,Clothing,Denim Jeans,1,1305.38,1305.38,Wallet
ORD0000335,2024-09-06 17:33:11,CUST0619,Ishaan Patel,North,Accessories,Cap,1,358.97,358.97,Credit Card
ORD0000336,2024-04-18 05:28:12,CUST0192,Vivaan Shetty,North,Shoes,Sneakers,1,2095.62,2095.62,UPI
ORD0000337,2024-02-28 17:31:53,CUST0692,Rhea Nair,South,Clothing,Denim Jeans,1,1356.39,1356.39,UPI
ORD0000338,2024-03-06 20:52:48,CUST0607,Parth Malhotra,North,Shoes,Sneakers,1,2233.36,2233.36,UPI
ORD0000339,2024-04-02 18:48:37,CUST0416,Siddharth Bhardwaj,East,Clothing,Plain T-Shirt,1,555.66,555.66,Wallet
ORD0000340,2024-02-13 07:53:09,CUST0460,Nisha Khan,East,Clothing,Summer Dress,2,1080.5,2161.0,Credit Card
ORD0000341,2024-10-25 06:37:19,CUST0639,Priya Singh,East,Clothing,Skirt,2,737.92,1475.84,Credit Card
ORD0000342,2024-02-05 08:22:02,CUST0388,Ishaan Iyer,South,Clothing,Denim Jeans,2,1307.85,2615.7,Credit Card
ORD0000343,2024-03-17 22:02:45,CUST0099,Siddharth Shetty,North,Accessories,Scarf,2,429.99,859.98,Credit Card
ORD0000344,2024-03-01 03:23:34,CUST0494,Parth Singh,East,Accessories,Scarf,2,548.03,1096.06,Credit Card
ORD0000345,2024-11-28 15:42:37,CUST0535,Karan Sharma,South,Accessories,Scarf,2,488.36,976.72,UPI
ORD0000346,2024-07-14 12:45:43,CUST0604,Siddharth Nair,West,Accessories,Scarf,1,438.78,438.78,UPI
ORD0000347,2024-04-29 03:03:06,CUST0291,Parth Kapoor,East,Clothing,Casual Shirt,1,724.46,724.46,Credit Card
ORD0000348,2024-10-22 19:01:30,CUST0121,Rhea Gupta,South,Clothing,Denim Jeans,1,1372.17,1372.17,UPI
ORD0000349,2024-03-20 15:30:46,CUST0668,Tara Malhotra,East,Clothing,Hoodie,1,1464.63,1464.63,UPI
ORD0000350,2024-12-14 14:28:15,CUST0774,Aditya Kapoor,North,Clothing,Hoodie,1,1491.12,1491.12,Credit Card
ORD0000351,2024-05-09 11:09:53,CUST0592,Kriti Chopra,South,Shoes,Formal Shoes,1,3097.09,3097.09,Credit Card
ORD0000352,2024-08-16 05:53:26,CUST0103,Priya Bose,North,Clothing,Casual Shirt,1,871.11,871.11,Credit Card
ORD0000353,2024-01-27 05:51:08,CUST0399,Karan Singh,West,Clothing,Plain T-Shirt,1,547.39,547.39,Credit Card
ORD0000354,2024-02-15 02:19:59,CUST0270,Aditya Singh,North,Clothing,Plain T-Shirt,2,532.61,1065.22,UPI
ORD0000355,2024-12-01 18:58:09,CUST0294,Tara Shetty,East,Clothing,Denim Jeans,1,1353.67,1353.67,UPI
ORD0000356,2024-12-02 18:51:55,CUST0293,Ishaan Malhotra,North,Shoes,Formal Shoes,1,2895.73,2895.73,UPI
ORD0000357,2024-12-01 00:00:37,CUST0162,Rhea Shetty,North,Clothing,Summer Dress,1,1146.17,1146.17,Credit Card
ORD0000358,2024-09-22 00:33:34,CUST0755,Sana Bhardwaj,East,Accessories,Scarf,2,466.74,933.48,Wallet
ORD0000359,2024-06-27 12:39:04,CUST0284,Maya Bose,North,Accessories,Cap,1,450.44,450.44,UPI
ORD0000360,2024-07-27 18:25:53,CUST0110,Nisha Malhotra,South,Clothing,Casual Shirt,2,906.15,1812.3,Cash
ORD0000361,2024-10-02 20:55:52,CUST0257,Asha Verma,East,Accessories,Scarf,1,496.55,496.55,UPI
ORD0000362,2024-08-22 16:46:27,CUST0601,Priya Verma,West,Clothing,Casual Shirt,1,695.34,695.34,Cash
ORD0000363,2024-12-12 08:22:17,CUST0324,Asha Mehta,South,Clothing,Hoodie,2,1278.52,2557.04,UPI
ORD0000364,2024-02-17 14:31:28,CUST0690,Aarav Joshi,East,Clothing,Hoodie,1,1693.0,1693.0,UPI
ORD0000365,2024-10-20 09:47:48,CUST0188,Rhea Nair,West,Shoes,Formal Shoes,1,2798.16,2798.16,Credit Card
ORD0000366,2024-05-15 07:31:42,CUST0235,Karan Bhardwaj,North,Clothing,Hoodie,1,1434.26,1434.26,UPI
ORD0000367,2024-02-10 17:56:14,CUST0629,Kavya Saxena,North,Accessories,Leather Belt,1,771.98,771.98,UPI
ORD0000368,2024-10-21 10:00:09,CUST0503,Nisha Singh,North,Shoes,Sandals,1,871.46,871.46,UPI
ORD0000369,2024-09-26 15:24:26,CUST0490,Karan Bhardwaj,West,Clothing,Casual Shirt,1,773.52,773.52,UPI
ORD0000370,2024-03-02 18:52:02,CUST0472,Asha Nair,North,Clothing,Skirt,1,638.34,638.34,UPI
ORD0000371,2024-11-09 09:27:19,CUST0192,Vivaan Shetty,South,Clothing,Summer Dress,1,1363.93,1363.93,UPI
ORD0000372,2024-08-05 07:39:54,CUST0430,Nisha Rao,East,Clothing,Summer Dress,1,1119.73,1119.73,UPI
ORD0000373,2024-10-21 08:19:18,CUST0103,Priya Bose,East,Shoes,Boots,1,3873.02,3873.02,Wallet
ORD0000374,2024-03-17 17:13:15,CUST0010,Asha Nair,North,Clothing,Skirt,1,702.57,702.57,Credit Card
ORD0000375,2024-06-02 09:08:15,CUST0576,Maya Malhotra,West,Clothing,Plain T-Shirt,1,527.52,527.52,Wallet
ORD0000376,2024-08-31 22:55:57,CUST0099,Siddharth Shetty,South,Clothing,Casual Shirt,1,765.52,765.52,Wallet
ORD0000377,2024-06-25 00:43:19,CUST0422,Rhea Patel,North,Accessories,Scarf,1,453.93,453.93,Credit Card
ORD0000378,2024-03-30 10:21:44,CUST0364,Ishaan Das,South,Clothing,Skirt,1,687.87,687.87,Credit Card
ORD0000379,2024-08-25 22:59:59,CUST0149,Aarav Shetty,West,Shoes,Sandals,1,877.91,877.91,UPI
ORD0000380,2024-02-06 02:52:49,CUST0166,Kavya Das,South,Clothing,Skirt,1,655.25,655.25,Credit Card
ORD0000381,2024-05-18 16:11:53,CUST0800,Tara Rao,West,Clothing,Hoodie,1,1508.41,1508.41,UPI
ORD0000382,2024-01-12 04:33:09,CUST0746,Rohan Malhotra,North,Clothing,Skirt,1,741.09,741.09,UPI
ORD0000383,2024-02-22 03:28:44,CUST0066,Parth Joshi,West,Clothing,Plain T-Shirt,1,428.1,428.1,Credit Card
ORD0000384,2024-02-12 03:47:02,CUST0269,Siddharth Patel,East,Clothing,Summer Dress,1,1130.43,1130.43,UPI
ORD0000385,2024-11-16 04:36:09,CUST0135,Rhea Nair,South,Clothing,Plain T-Shirt,2,523.48,1046.96,UPI
ORD0000386,2024-08-31 17:00:35,CUST0554,Kriti Rao,West,Clothing,Denim Jeans,1,1481.98,1481.98,UPI
ORD0000387,2024-11-01 16:37:20,CUST0647,Priya Bhardwaj,East,Accessories,Cap,1,401.81,401.81,UPI
ORD0000388,2024-06-26 17:32:11,CUST0553,Aditya Das,North,Clothing,Casual Shirt,1,766.83,766.83,UPI
ORD0000389,2024-01-01 19:03:12,CUST0777,Rohan Khan,West,Clothing,Summer Dress,1,1211.63,1211.63,UPI
ORD0000390,2024-09-01 10:54:30,CUST0010,Asha Nair,East,Shoes,Formal Shoes,1,3048.2,3048.2,UPI
ORD0000391,2024-10-14 15:54:52,CUST0405,Priya Joshi,North,Shoes,Boots,1,3843.75,3843.75,UPI
ORD0000392,2024-11-16 08:43:19,CUST0530,Rohan Mehta,East,Accessories,Wrist Watch,1,2337.57,2337.57,Wallet
ORD0000393,2024-07-30 06:50:41,CUST0071,Sana Gupta,North,Clothing,Skirt,1,689.64,689.64,Credit Card
ORD0000394,2024-09-08 06:50:13,CUST0329,Kriti Iyer,North,Clothing,Hoodie,3,1284.1,3852.3,UPI
ORD0000395,2024-03-05 15:57:44,CUST0745,Aditya Das,North,Clothing,Plain T-Shirt,1,498.04,498.04,UPI
ORD0000396,2024-09-12 13:31:19,CUST0475,Sana Das,East,Clothing,Plain T-Shirt,2,550.43,1100.86,UPI
ORD0000397,2024-07-19 02:35:56,CUST0557,Ishaan Chopra,South,Clothing,Casual Shirt,2,875.04,1750.08,UPI
ORD0000398,2024-12-31 09:03:51,CUST0395,Karan Sharma,East,Clothing,Skirt,1,802.7,802.7,Credit Card
ORD0000399,2024-02-18 18:58:26,CUST0682,Priya Rao,West,Clothing,Skirt,2,795.72,1591.44,UPI
ORD0000400,2024-01-22 20:00:34,CUST0534,Aditya Gupta,North,Clothing,Casual Shirt,2,726.78,1453.56,Wallet
ORD0000401,2024-04-21 04:06:41,CUST0242,Kriti Rao,East,Clothing,Denim Jeans,1,1413.72,1413.72,UPI
ORD0000402,2024-05-04 00:19:30,CUST0044,Maya Chopra,East,Shoes,Formal Shoes,1,2691.01,2691.01,UPI
ORD0000403,2024-02-16 22:31:27,CUST0347,Rhea Agarwal,West,Accessories,Leather Belt,1,606.68,606.68,Credit Card
ORD0000404,2024-02-24 04:34:52,CUST0500,Ananya Sharma,North,Accessories,Wrist Watch,1,2728.05,2728.05,UPI
ORD0000405,2024-12-18 13:45:14,CUST0367,Ananya Nair,East,Clothing,Plain T-Shirt,1,496.8,496.8,UPI
ORD0000406,2024-12-22 17:50:37,CUST0195,Priya Rao,South,Clothing,Casual Shirt,1,854.71,854.71,Wallet
ORD0000407,2024-10-10 05:50:16,CUST0071,Sana Gupta,South,Clothing,Casual Shirt,1,808.97,808.97,Credit Card
ORD0000408,2024-09-16 13:48:01,CUST0752,Siddharth Bose,North,Clothing,Casual Shirt,1,865.16,865.16,Credit Card
ORD0000409,2024-12-03 19:37:22,CUST0397,Ananya Verma,North,Shoes,Formal Shoes,1,2893.92,2893.92,Credit Card
ORD0000410,2024-02-26 03:30:16,CUST0536,Priya Bose,East,Clothing,Denim Jeans,1,1173.77,1173.77,UPI
ORD0000411,2024-04-08 03:35:43,CUST0033,Aditya Das,South,Shoes,Boots,1,3526.1,3526.1,UPI
ORD0000412,2024-07-06 08:02:10,CUST0621,Ishaan Saxena,East,Clothing,Denim Jeans,2,1359.7,2719.4,Wallet
ORD0000413,2024-08-27 23:15:44,CUST0063,Aditya Bhardwaj,South,Shoes,Boots,2,3837.03,7674.06,UPI
ORD0000414,2024-11-11 09:40:40,CUST0542,Neha Gupta,North,Clothing,Casual Shirt,1,697.83,697.83,Credit Card
ORD0000415,2024-02-21 08:24:39,CUST0545,Rhea Mehta,South,Clothing,Skirt,1,646.32,646.32,UPI
ORD0000416,2024-10-12 15:06:59,CUST0765,Aditya Shetty,North,Shoes,Sandals,1,946.06,946.06,UPI
ORD0000417,2024-02-23 06:04:24,CUST0185,Maya Singh,South,Clothing,Skirt,3,627.32,1881.96,UPI
ORD0000418,2024-06-29 11:28:27,CUST0564,Asha Shetty,West,Clothing,Casual Shirt,1,777.99,777.99,Wallet
ORD0000419,2024-06-14 22:09:05,CUST0247,Rhea Bose,South,Clothing,Hoodie,1,1690.64,1690.64,Cash
ORD0000420,2024-08-17 14:27:27,CUST0001,Aarav Sharma,East,Accessories,Scarf,1,426.59,426.59,Wallet
ORD0000421,2024-01-04 10:56:05,CUST0228,Ananya Verma,North,Clothing,Skirt,2,766.59,1533.18,Credit Card
ORD0000422,2024-10-19 20:48:42,CUST0159,Karan Kapoor,North,Clothing,Denim Jeans,1,1158.09,1158.09,Credit Card
ORD0000423,2024-04-29 09:19:46,CUST0308,Parth Sharma,North,Clothing,Denim Jeans,1,1390.29,1390.29,Credit Card
ORD0000424,2024-03-29 17:46:39,CUST0707,Vivaan Rao,East,Shoes,Sneakers,1,2056.11,2056.11,Credit Card
ORD0000425,2024-10-22 13:53:30,CUST0081,Karan Mehta,East,Accessories,Wrist Watch,2,2384.99,4769.98,UPI
ORD0000426,2024-03-02 08:15:16,CUST0766,Rhea Bose,East,Shoes,Sneakers,1,2079.29,2079.29,UPI
ORD0000427,2024-09-25 01:29:57,CUST0327,Siddharth Singh,South,Clothing,Hoodie,1,1587.94,1587.94,Credit Card
ORD0000428,2024-07-20 16:13:27,CUST0771,Kriti Verma,East,Clothing,Denim Jeans,2,1272.48,2544.96,UPI
ORD0000429,2024-06-21 03:00:19,CUST0488,Aditya Patel,South,Clothing,Summer Dress,1,1113.59,1113.59,UPI
ORD0000430,2024-12-23 04:44:48,CUST0781,Parth Verma,North,Clothing,Summer Dress,1,1161.35,1161.35,Credit Card
ORD0000431,2024-09-25 08:57:55,CUST0249,Aditya Iyer,North,Shoes,Sandals,1,948.82,948.82,UPI
ORD0000432,2024-07-30 15:25:14,CUST0375,Karan Mehta,South,Clothing,Hoodie,1,1568.89,1568.89,UPI
ORD0000433,2024-06-28 22:26:09,CUST0453,Kriti Shetty,East,Clothing,Denim Jeans,1,1181.97,1181.97,Credit Card
